No.,Time,Source,Destination,Protocol,Length,The RTT to ACK the segment was,XXX,Time delta from previous captured frame,Arrival Time,Data,Info
162,56.07626,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.031629,"Jan  8, 2024 10:30:09.336385000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,32834  >  7000 Len=167
163,56.083736,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007476,"Jan  8, 2024 10:30:09.343861000 JST",,60226  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030035869 TSecr=0 WS=128
179,87.25431,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.029869,"Jan  8, 2024 10:30:40.514435000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,60133  >  7000 Len=167
180,87.261973,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007663,"Jan  8, 2024 10:30:40.522098000 JST",,38556  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030067047 TSecr=0 WS=128
196,93.327783,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.03034,"Jan  8, 2024 10:30:46.587908000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,44981  >  7000 Len=167
197,93.336463,192.168.11.5,192.168.11.4,TCP,74,,œ,0.00868,"Jan  8, 2024 10:30:46.596588000 JST",,38568  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030073121 TSecr=0 WS=128
199,94.329089,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.992387,"Jan  8, 2024 10:30:47.589214000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,44981  >  7000 Len=167
200,94.345072,192.168.11.5,192.168.11.4,TCP,74,,œ,0.015983,"Jan  8, 2024 10:30:47.605197000 JST",,[TCP Retransmission] 38568  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030074131 TSecr=0 WS=128
216,100.44728,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.02719,"Jan  8, 2024 10:30:53.707405000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,44105  >  7000 Len=167
217,100.454744,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007464,"Jan  8, 2024 10:30:53.714869000 JST",,42924  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030080240 TSecr=0 WS=128
233,108.586067,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.028349,"Jan  8, 2024 10:31:01.846192000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,50786  >  7000 Len=167
234,109.587365,192.168.11.4,255.255.255.255,UDP,209,,œ,1.001298,"Jan  8, 2024 10:31:02.847490000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,50786  >  7000 Len=167
235,109.6106,192.168.11.5,192.168.11.4,TCP,74,,œ,0.023235,"Jan  8, 2024 10:31:02.870725000 JST",,37550  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030089395 TSecr=0 WS=128
253,116.708885,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.839994,"Jan  8, 2024 10:31:09.969010000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,53400  >  7000 Len=167
254,116.716566,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007681,"Jan  8, 2024 10:31:09.976691000 JST",,37564  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030096502 TSecr=0 WS=128
270,122.80098,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.028269,"Jan  8, 2024 10:31:16.061105000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,37831  >  7000 Len=167
271,122.808424,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007444,"Jan  8, 2024 10:31:16.068549000 JST",,49084  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030102594 TSecr=0 WS=128
287,128.905284,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.029144,"Jan  8, 2024 10:31:22.165409000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,34033  >  7000 Len=167
288,128.915493,192.168.11.5,192.168.11.4,TCP,74,,œ,0.010209,"Jan  8, 2024 10:31:22.175618000 JST",,60416  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030108698 TSecr=0 WS=128
304,135.001598,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.02901,"Jan  8, 2024 10:31:28.261723000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,47135  >  7000 Len=167
305,135.010806,192.168.11.5,192.168.11.4,TCP,74,,œ,0.009208,"Jan  8, 2024 10:31:28.270931000 JST",,60418  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030114795 TSecr=0 WS=128
321,141.071979,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.03208,"Jan  8, 2024 10:31:34.332104000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,60636  >  7000 Len=167
322,141.079448,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007469,"Jan  8, 2024 10:31:34.339573000 JST",,42946  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030120865 TSecr=0 WS=128
338,148.194801,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.028491,"Jan  8, 2024 10:31:41.454926000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,49179  >  7000 Len=167
339,148.202759,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007958,"Jan  8, 2024 10:31:41.462884000 JST",,54810  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030127988 TSecr=0 WS=128
355,241.09002,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.028497,"Jan  8, 2024 10:33:14.350145000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,35546  >  7000 Len=167
356,242.091474,192.168.11.4,255.255.255.255,UDP,209,,œ,1.001454,"Jan  8, 2024 10:33:15.351599000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,35546  >  7000 Len=167
357,242.099401,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007927,"Jan  8, 2024 10:33:15.359526000 JST",,54396  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030221885 TSecr=0 WS=128
373,248.224365,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.028455,"Jan  8, 2024 10:33:21.484490000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,59105  >  7000 Len=167
374,248.236159,192.168.11.5,192.168.11.4,TCP,74,,œ,0.011794,"Jan  8, 2024 10:33:21.496284000 JST",,36508  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030228017 TSecr=0 WS=128
390,254.300844,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.031974,"Jan  8, 2024 10:33:27.560969000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,48327  >  7000 Len=167
391,254.314591,192.168.11.5,192.168.11.4,TCP,74,,œ,0.013747,"Jan  8, 2024 10:33:27.574716000 JST",,36510  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030234098 TSecr=0 WS=128
407,260.498918,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.028594,"Jan  8, 2024 10:33:33.759043000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,33140  >  7000 Len=167
408,260.512727,192.168.11.5,192.168.11.4,TCP,74,,œ,0.013809,"Jan  8, 2024 10:33:33.772852000 JST",,46302  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030240294 TSecr=0 WS=128
424,266.898305,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.027676,"Jan  8, 2024 10:33:40.158430000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,49656  >  7000 Len=167
425,266.908142,192.168.11.5,192.168.11.4,TCP,74,,œ,0.009837,"Jan  8, 2024 10:33:40.168267000 JST",,46316  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030246694 TSecr=0 WS=128
441,272.99232,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.031358,"Jan  8, 2024 10:33:46.252445000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,41706  >  7000 Len=167
442,272.999821,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007501,"Jan  8, 2024 10:33:46.259946000 JST",,43512  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030252785 TSecr=0 WS=128
458,279.068953,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.028271,"Jan  8, 2024 10:33:52.329078000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,57450  >  7000 Len=167
459,279.076419,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007466,"Jan  8, 2024 10:33:52.336544000 JST",,46324  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030258862 TSecr=0 WS=128
475,285.154091,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.035257,"Jan  8, 2024 10:33:58.414216000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,37307  >  7000 Len=167
476,285.163808,192.168.11.5,192.168.11.4,TCP,74,,œ,0.009717,"Jan  8, 2024 10:33:58.423933000 JST",,46330  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030264947 TSecr=0 WS=128
492,292.266807,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.029698,"Jan  8, 2024 10:34:05.526932000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,47851  >  7000 Len=167
493,292.274436,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007629,"Jan  8, 2024 10:34:05.534561000 JST",,55582  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030272060 TSecr=0 WS=128
509,299.394876,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.028517,"Jan  8, 2024 10:34:12.655001000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,42429  >  7000 Len=167
510,299.402589,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007713,"Jan  8, 2024 10:34:12.662714000 JST",,55706  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030279188 TSecr=0 WS=128
528,322.039606,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.027384,"Jan  8, 2024 10:34:35.299731000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,52299  >  7000 Len=167
529,322.047089,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007483,"Jan  8, 2024 10:34:35.307214000 JST",,51366  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030301832 TSecr=0 WS=128
545,328.129415,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.02872,"Jan  8, 2024 10:34:41.389540000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,55874  >  7000 Len=167
546,328.144828,192.168.11.5,192.168.11.4,TCP,74,,œ,0.015413,"Jan  8, 2024 10:34:41.404953000 JST",,34794  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030307929 TSecr=0 WS=128
562,334.217412,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.026685,"Jan  8, 2024 10:34:47.477537000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,56055  >  7000 Len=167
563,334.22484,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007428,"Jan  8, 2024 10:34:47.484965000 JST",,34802  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030314010 TSecr=0 WS=128
579,340.313223,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.027957,"Jan  8, 2024 10:34:53.573348000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,39166  >  7000 Len=167
580,340.322645,192.168.11.5,192.168.11.4,TCP,74,,œ,0.009422,"Jan  8, 2024 10:34:53.582770000 JST",,36264  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030320106 TSecr=0 WS=128
596,346.393209,192.168.11.4,255.255.255.255,UDP,209,,Ÿ,0.03199,"Jan  8, 2024 10:34:59.653334000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226e6e6e222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,53359  >  7000 Len=167
597,346.401136,192.168.11.5,192.168.11.4,TCP,74,,œ,0.007927,"Jan  8, 2024 10:34:59.661261000 JST",,36266  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2030326186 TSecr=0 WS=128
