No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Arrival Time,Data,Info
12,0.064325,192.168.11.13,192.168.11.27,TCP,93,0.000627,,"Jan 11, 2024 16:06:20.210467000 JST",,"35222  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943262912 TSecr=778821502 [TCP segment of a reassembled PDU]"
13,0.064413,192.168.11.27,192.168.11.13,TCP,66,0.000088,,"Jan 11, 2024 16:06:20.210555000 JST",,6000  >  35222 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778821510 TSecr=943262912
14,0.064483,192.168.11.13,192.168.11.27,TCP,66,0.00007,,"Jan 11, 2024 16:06:20.210625000 JST",,"35222  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943262912 TSecr=778821502"
15,0.066321,192.168.11.27,192.168.11.13,TCP,66,0.001838,,"Jan 11, 2024 16:06:20.212463000 JST",,"6000  >  35222 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778821512 TSecr=943262912"
16,0.070956,192.168.11.13,192.168.11.27,TCP,66,0.004635,,"Jan 11, 2024 16:06:20.217098000 JST",,35222  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943262920 TSecr=778821512
17,7.354911,192.168.11.27,192.168.11.42,TCP,74,7.283955,,"Jan 11, 2024 16:06:27.501053000 JST",,50440  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806408318 TSecr=0 WS=128
18,7.365048,192.168.11.42,192.168.11.27,TCP,74,0.010137,,"Jan 11, 2024 16:06:27.511190000 JST",,"6000  >  50440 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418435353 TSecr=806408318 WS=128"
19,7.365159,192.168.11.27,192.168.11.42,TCP,66,0.000111,,"Jan 11, 2024 16:06:27.511301000 JST",,50440  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806408329 TSecr=418435353
20,7.365297,192.168.11.27,192.168.11.42,TCP,93,0.000138,,"Jan 11, 2024 16:06:27.511439000 JST",,"50440  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806408329 TSecr=418435353 [TCP segment of a reassembled PDU]"
21,7.365445,192.168.11.27,192.168.11.42,TCP,66,0.000148,,"Jan 11, 2024 16:06:27.511587000 JST",,"50440  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806408329 TSecr=418435353"
22,7.373221,192.168.11.42,192.168.11.27,TCP,66,0.007776,,"Jan 11, 2024 16:06:27.519363000 JST",,6000  >  50440 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418435363 TSecr=806408329
23,7.373442,192.168.11.42,192.168.11.27,TCP,66,0.000221,,"Jan 11, 2024 16:06:27.519584000 JST",,"6000  >  33232 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418435364 TSecr=806400973"
24,7.373521,192.168.11.27,192.168.11.42,TCP,66,0.000079,,"Jan 11, 2024 16:06:27.519663000 JST",,33232  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806408337 TSecr=418435364
25,7.405395,192.168.11.27,255.255.255.255,UDP,209,0.031874,Ÿ,"Jan 11, 2024 16:06:27.551537000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022626262222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,41079  >  7000 Len=167
26,7.41111,192.168.11.13,192.168.11.27,TCP,74,0.005715,œ,"Jan 11, 2024 16:06:27.557252000 JST",,51980  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943270260 TSecr=0 WS=128
27,7.411242,192.168.11.27,192.168.11.13,TCP,74,0.000132,,"Jan 11, 2024 16:06:27.557384000 JST",,"6000  >  51980 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778828857 TSecr=943270260 WS=128"
28,7.413677,192.168.11.42,192.168.11.27,TCP,66,0.002435,,"Jan 11, 2024 16:06:27.559819000 JST",,6000  >  50440 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418435404 TSecr=806408329
29,7.417347,192.168.11.13,192.168.11.27,TCP,66,0.00367,,"Jan 11, 2024 16:06:27.563489000 JST",,51980  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943270266 TSecr=778828857
30,7.417862,192.168.11.13,192.168.11.27,TCP,93,0.000515,,"Jan 11, 2024 16:06:27.564004000 JST",,"51980  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943270266 TSecr=778828857 [TCP segment of a reassembled PDU]"
31,7.417949,192.168.11.27,192.168.11.13,TCP,66,0.000087,,"Jan 11, 2024 16:06:27.564091000 JST",,6000  >  51980 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778828863 TSecr=943270266
32,7.41802,192.168.11.13,192.168.11.27,TCP,66,0.000071,,"Jan 11, 2024 16:06:27.564162000 JST",,"51980  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943270266 TSecr=778828857"
33,7.419542,192.168.11.27,192.168.11.13,TCP,66,0.001522,,"Jan 11, 2024 16:06:27.565684000 JST",,"6000  >  51980 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778828865 TSecr=943270266"
34,7.424396,192.168.11.13,192.168.11.27,TCP,66,0.004854,,"Jan 11, 2024 16:06:27.570538000 JST",,51980  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943270273 TSecr=778828865
35,14.713913,192.168.11.27,192.168.11.42,TCP,74,7.289517,,"Jan 11, 2024 16:06:34.860055000 JST",,37074  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806415677 TSecr=0 WS=128
36,14.723775,192.168.11.42,192.168.11.27,TCP,74,0.009862,,"Jan 11, 2024 16:06:34.869917000 JST",,"6000  >  37074 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418442712 TSecr=806415677 WS=128"
37,14.723907,192.168.11.27,192.168.11.42,TCP,66,0.000132,,"Jan 11, 2024 16:06:34.870049000 JST",,37074  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806415687 TSecr=418442712
38,14.724135,192.168.11.27,192.168.11.42,TCP,93,0.000228,,"Jan 11, 2024 16:06:34.870277000 JST",,"37074  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806415688 TSecr=418442712 [TCP segment of a reassembled PDU]"
39,14.724227,192.168.11.27,192.168.11.42,TCP,66,0.000092,,"Jan 11, 2024 16:06:34.870369000 JST",,"37074  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806415688 TSecr=418442712"
40,14.732324,192.168.11.42,192.168.11.27,TCP,66,0.008097,,"Jan 11, 2024 16:06:34.878466000 JST",,6000  >  37074 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418442722 TSecr=806415688
41,14.732575,192.168.11.42,192.168.11.27,TCP,66,0.000251,,"Jan 11, 2024 16:06:34.878717000 JST",,"6000  >  50440 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418442723 TSecr=806408329"
42,14.732651,192.168.11.27,192.168.11.42,TCP,66,0.000076,,"Jan 11, 2024 16:06:34.878793000 JST",,50440  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806415696 TSecr=418442723
43,14.762969,192.168.11.27,255.255.255.255,UDP,209,0.030318,Ÿ,"Jan 11, 2024 16:06:34.909111000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022626262222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,59599  >  7000 Len=167
44,14.769716,192.168.11.13,192.168.11.27,TCP,74,0.006747,œ,"Jan 11, 2024 16:06:34.915858000 JST",,51982  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943277617 TSecr=0 WS=128
45,14.769859,192.168.11.27,192.168.11.13,TCP,74,0.000143,,"Jan 11, 2024 16:06:34.916001000 JST",,"6000  >  51982 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778836215 TSecr=943277617 WS=128"
46,14.776639,192.168.11.13,192.168.11.27,TCP,66,0.00678,,"Jan 11, 2024 16:06:34.922781000 JST",,51982  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943277625 TSecr=778836215
47,14.777386,192.168.11.13,192.168.11.27,TCP,93,0.000747,,"Jan 11, 2024 16:06:34.923528000 JST",,"51982  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943277625 TSecr=778836215 [TCP segment of a reassembled PDU]"
48,14.777523,192.168.11.27,192.168.11.13,TCP,66,0.000137,,"Jan 11, 2024 16:06:34.923665000 JST",,6000  >  51982 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778836223 TSecr=943277625
49,14.777602,192.168.11.13,192.168.11.27,TCP,66,0.000079,,"Jan 11, 2024 16:06:34.923744000 JST",,"51982  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943277626 TSecr=778836215"
50,14.777663,192.168.11.42,192.168.11.27,TCP,66,0.000061,,"Jan 11, 2024 16:06:34.923805000 JST",,6000  >  37074 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418442768 TSecr=806415688
51,14.780072,192.168.11.27,192.168.11.13,TCP,66,0.002409,,"Jan 11, 2024 16:06:34.926214000 JST",,"6000  >  51982 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778836225 TSecr=943277626"
52,14.787646,192.168.11.13,192.168.11.27,TCP,66,0.007574,,"Jan 11, 2024 16:06:34.933788000 JST",,51982  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943277636 TSecr=778836225
53,21.918888,192.168.11.27,192.168.11.42,TCP,74,7.131242,,"Jan 11, 2024 16:06:42.065030000 JST",,44636  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806422882 TSecr=0 WS=128
54,21.928973,192.168.11.42,192.168.11.27,TCP,74,0.010085,,"Jan 11, 2024 16:06:42.075115000 JST",,"6000  >  44636 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418449917 TSecr=806422882 WS=128"
55,21.929092,192.168.11.27,192.168.11.42,TCP,66,0.000119,,"Jan 11, 2024 16:06:42.075234000 JST",,44636  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806422893 TSecr=418449917
56,21.929287,192.168.11.27,192.168.11.42,TCP,93,0.000195,,"Jan 11, 2024 16:06:42.075429000 JST",,"44636  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806422893 TSecr=418449917 [TCP segment of a reassembled PDU]"
57,21.929387,192.168.11.27,192.168.11.42,TCP,66,0.0001,,"Jan 11, 2024 16:06:42.075529000 JST",,"44636  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806422893 TSecr=418449917"
58,21.937463,192.168.11.42,192.168.11.27,TCP,78,0.008076,,"Jan 11, 2024 16:06:42.083605000 JST",,[TCP Window Update] 6000  >  44636 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=418449928 TSecr=806422893 SLE=28 SRE=29
59,21.937902,192.168.11.42,192.168.11.27,TCP,66,0.000439,,"Jan 11, 2024 16:06:42.084044000 JST",,6000  >  44636 [ACK] Seq=1 Ack=29 Win=65280 Len=0 TSval=418449928 TSecr=806422893
60,21.938017,192.168.11.42,192.168.11.27,TCP,66,0.000115,,"Jan 11, 2024 16:06:42.084159000 JST",,"6000  >  37074 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418449928 TSecr=806415688"
61,21.938092,192.168.11.27,192.168.11.42,TCP,66,0.000075,,"Jan 11, 2024 16:06:42.084234000 JST",,37074  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806422902 TSecr=418449928
62,21.969783,192.168.11.27,255.255.255.255,UDP,209,0.031691,Ÿ,"Jan 11, 2024 16:06:42.115925000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022626262222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,33989  >  7000 Len=167
63,21.975437,192.168.11.13,192.168.11.27,TCP,74,0.005654,œ,"Jan 11, 2024 16:06:42.121579000 JST",,60302  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943284824 TSecr=0 WS=128
64,21.975572,192.168.11.27,192.168.11.13,TCP,74,0.000135,,"Jan 11, 2024 16:06:42.121714000 JST",,"6000  >  60302 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778843421 TSecr=943284824 WS=128"
65,21.983486,192.168.11.13,192.168.11.27,TCP,66,0.007914,,"Jan 11, 2024 16:06:42.129628000 JST",,60302  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943284831 TSecr=778843421
66,21.984199,192.168.11.13,192.168.11.27,TCP,93,0.000713,,"Jan 11, 2024 16:06:42.130341000 JST",,"60302  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943284831 TSecr=778843421 [TCP segment of a reassembled PDU]"
67,21.984342,192.168.11.27,192.168.11.13,TCP,66,0.000143,,"Jan 11, 2024 16:06:42.130484000 JST",,6000  >  60302 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778843430 TSecr=943284831
68,21.984423,192.168.11.13,192.168.11.27,TCP,66,0.000081,,"Jan 11, 2024 16:06:42.130565000 JST",,"60302  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943284831 TSecr=778843421"
69,21.986114,192.168.11.27,192.168.11.13,TCP,66,0.001691,,"Jan 11, 2024 16:06:42.132256000 JST",,"6000  >  60302 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778843431 TSecr=943284831"
70,21.99079,192.168.11.13,192.168.11.27,TCP,66,0.004676,,"Jan 11, 2024 16:06:42.136932000 JST",,60302  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943284840 TSecr=778843431
71,29.159618,192.168.11.27,192.168.11.42,TCP,74,7.168828,,"Jan 11, 2024 16:06:49.305760000 JST",,44642  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806430123 TSecr=0 WS=128
72,29.169983,192.168.11.42,192.168.11.27,TCP,74,0.010365,,"Jan 11, 2024 16:06:49.316125000 JST",,"6000  >  44642 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418457159 TSecr=806430123 WS=128"
73,29.170095,192.168.11.27,192.168.11.42,TCP,66,0.000112,,"Jan 11, 2024 16:06:49.316237000 JST",,44642  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806430134 TSecr=418457159
74,29.170278,192.168.11.27,192.168.11.42,TCP,93,0.000183,,"Jan 11, 2024 16:06:49.316420000 JST",,"44642  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806430134 TSecr=418457159 [TCP segment of a reassembled PDU]"
75,29.170387,192.168.11.27,192.168.11.42,TCP,66,0.000109,,"Jan 11, 2024 16:06:49.316529000 JST",,"44642  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806430134 TSecr=418457159"
76,29.178403,192.168.11.42,192.168.11.27,TCP,66,0.008016,,"Jan 11, 2024 16:06:49.324545000 JST",,6000  >  44642 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418457169 TSecr=806430134
77,29.178788,192.168.11.42,192.168.11.27,TCP,66,0.000385,,"Jan 11, 2024 16:06:49.324930000 JST",,"6000  >  44636 [FIN, ACK] Seq=1 Ack=29 Win=65280 Len=0 TSval=418457169 TSecr=806422893"
78,29.178858,192.168.11.27,192.168.11.42,TCP,66,0.00007,,"Jan 11, 2024 16:06:49.325000000 JST",,44636  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806430142 TSecr=418457169
79,29.21132,192.168.11.27,255.255.255.255,UDP,209,0.032462,Ÿ,"Jan 11, 2024 16:06:49.357462000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022626262222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,35616  >  7000 Len=167
80,29.21814,192.168.11.13,192.168.11.27,TCP,74,0.00682,œ,"Jan 11, 2024 16:06:49.364282000 JST",,50092  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943292066 TSecr=0 WS=128
81,29.218285,192.168.11.27,192.168.11.13,TCP,74,0.000145,,"Jan 11, 2024 16:06:49.364427000 JST",,"6000  >  50092 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778850664 TSecr=943292066 WS=128"
82,29.221298,192.168.11.42,192.168.11.27,TCP,66,0.003013,,"Jan 11, 2024 16:06:49.367440000 JST",,6000  >  44642 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418457212 TSecr=806430134
83,29.224907,192.168.11.13,192.168.11.27,TCP,66,0.003609,,"Jan 11, 2024 16:06:49.371049000 JST",,50092  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943292074 TSecr=778850664
84,29.225446,192.168.11.13,192.168.11.27,TCP,93,0.000539,,"Jan 11, 2024 16:06:49.371588000 JST",,"50092  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943292074 TSecr=778850664 [TCP segment of a reassembled PDU]"
85,29.225531,192.168.11.27,192.168.11.13,TCP,66,0.000085,,"Jan 11, 2024 16:06:49.371673000 JST",,6000  >  50092 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778850671 TSecr=943292074
86,29.225605,192.168.11.13,192.168.11.27,TCP,66,0.000074,,"Jan 11, 2024 16:06:49.371747000 JST",,"50092  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943292074 TSecr=778850664"
87,29.226804,192.168.11.27,192.168.11.13,TCP,66,0.001199,,"Jan 11, 2024 16:06:49.372946000 JST",,"6000  >  50092 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778850672 TSecr=943292074"
88,29.232958,192.168.11.13,192.168.11.27,TCP,66,0.006154,,"Jan 11, 2024 16:06:49.379100000 JST",,50092  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943292082 TSecr=778850672
89,36.310478,192.168.11.27,192.168.11.42,TCP,74,7.07752,,"Jan 11, 2024 16:06:56.456620000 JST",,43780  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806437274 TSecr=0 WS=128
90,36.320452,192.168.11.42,192.168.11.27,TCP,74,0.009974,,"Jan 11, 2024 16:06:56.466594000 JST",,"6000  >  43780 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418464309 TSecr=806437274 WS=128"
91,36.320582,192.168.11.27,192.168.11.42,TCP,66,0.00013,,"Jan 11, 2024 16:06:56.466724000 JST",,43780  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806437284 TSecr=418464309
92,36.320779,192.168.11.27,192.168.11.42,TCP,93,0.000197,,"Jan 11, 2024 16:06:56.466921000 JST",,"43780  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806437284 TSecr=418464309 [TCP segment of a reassembled PDU]"
93,36.320923,192.168.11.27,192.168.11.42,TCP,66,0.000144,,"Jan 11, 2024 16:06:56.467065000 JST",,"43780  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806437284 TSecr=418464309"
94,36.328826,192.168.11.42,192.168.11.27,TCP,66,0.007903,,"Jan 11, 2024 16:06:56.474968000 JST",,6000  >  43780 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418464319 TSecr=806437284
95,36.329043,192.168.11.42,192.168.11.27,TCP,66,0.000217,,"Jan 11, 2024 16:06:56.475185000 JST",,"6000  >  44642 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418464320 TSecr=806430134"
96,36.329119,192.168.11.27,192.168.11.42,TCP,66,0.000076,,"Jan 11, 2024 16:06:56.475261000 JST",,44642  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806437293 TSecr=418464320
97,36.359252,192.168.11.27,255.255.255.255,UDP,209,0.030133,Ÿ,"Jan 11, 2024 16:06:56.505394000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022626262222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,48388  >  7000 Len=167
98,36.364943,192.168.11.13,192.168.11.27,TCP,74,0.005691,œ,"Jan 11, 2024 16:06:56.511085000 JST",,50096  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943299214 TSecr=0 WS=128
99,36.365093,192.168.11.27,192.168.11.13,TCP,74,0.00015,,"Jan 11, 2024 16:06:56.511235000 JST",,"6000  >  50096 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778857811 TSecr=943299214 WS=128"
100,36.371832,192.168.11.13,192.168.11.27,TCP,66,0.006739,,"Jan 11, 2024 16:06:56.517974000 JST",,50096  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943299221 TSecr=778857811
101,36.372501,192.168.11.13,192.168.11.27,TCP,93,0.000669,,"Jan 11, 2024 16:06:56.518643000 JST",,"50096  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943299221 TSecr=778857811 [TCP segment of a reassembled PDU]"
102,36.372593,192.168.11.27,192.168.11.13,TCP,66,0.000092,,"Jan 11, 2024 16:06:56.518735000 JST",,6000  >  50096 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778857818 TSecr=943299221
103,36.372677,192.168.11.13,192.168.11.27,TCP,66,0.000084,,"Jan 11, 2024 16:06:56.518819000 JST",,"50096  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943299221 TSecr=778857811"
104,36.372717,192.168.11.42,192.168.11.27,TCP,66,0.00004,,"Jan 11, 2024 16:06:56.518859000 JST",,6000  >  43780 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418464364 TSecr=806437284
105,36.374031,192.168.11.27,192.168.11.13,TCP,66,0.001314,,"Jan 11, 2024 16:06:56.520173000 JST",,"6000  >  50096 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778857819 TSecr=943299221"
106,36.380432,192.168.11.13,192.168.11.27,TCP,66,0.006401,,"Jan 11, 2024 16:06:56.526574000 JST",,50096  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943299229 TSecr=778857819
107,43.505076,192.168.11.27,192.168.11.42,TCP,74,7.124644,,"Jan 11, 2024 16:07:03.651218000 JST",,45162  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806444469 TSecr=0 WS=128
108,43.515154,192.168.11.42,192.168.11.27,TCP,74,0.010078,,"Jan 11, 2024 16:07:03.661296000 JST",,"6000  >  45162 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418471504 TSecr=806444469 WS=128"
