No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
16,0.078854,192.168.11.26,192.168.11.25,TCP,66,0.001748,,,"6000  >  46750 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=935810253 TSecr=740743777"
17,0.087963,192.168.11.25,192.168.11.26,TCP,66,0.009109,,,46750  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=740743787 TSecr=935810253
18,7.327518,192.168.11.26,192.168.11.7,TCP,74,7.239555,,,60634  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=409324414 TSecr=0 WS=128
19,7.337402,192.168.11.7,192.168.11.26,TCP,74,0.009884,,,"6000  >  60634 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1255763368 TSecr=409324414 WS=128"
20,7.337517,192.168.11.26,192.168.11.7,TCP,66,0.000115,,,60634  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=409324424 TSecr=1255763368
21,7.337712,192.168.11.26,192.168.11.7,TCP,93,0.000195,,,"60634  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=409324424 TSecr=1255763368 [TCP segment of a reassembled PDU]"
22,7.337859,192.168.11.26,192.168.11.7,TCP,66,0.000147,,,"60634  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=409324424 TSecr=1255763368"
23,7.345708,192.168.11.7,192.168.11.26,TCP,66,0.007849,,,6000  >  60634 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1255763378 TSecr=409324424
24,7.348085,192.168.11.7,192.168.11.26,TCP,66,0.002377,,,"6000  >  60634 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1255763379 TSecr=409324424"
25,7.348134,192.168.11.26,192.168.11.7,TCP,66,0.000049,,,60634  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=409324434 TSecr=1255763379
26,7.379039,192.168.11.26,255.255.255.255,UDP,209,0.030905,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226c6c6c222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,46975  >  7000 Len=167
27,7.388016,192.168.11.25,192.168.11.26,TCP,74,0.008977,œ,,36046  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=740751087 TSecr=0 WS=128
28,7.388223,192.168.11.26,192.168.11.25,TCP,74,0.000207,,,"6000  >  36046 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=935817562 TSecr=740751087 WS=128"
29,7.404323,192.168.11.25,192.168.11.26,TCP,66,0.0161,,,36046  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=740751096 TSecr=935817562
30,7.404888,192.168.11.25,192.168.11.26,TCP,93,0.000565,,,"36046  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=740751096 TSecr=935817562 [TCP segment of a reassembled PDU]"
31,7.40496,192.168.11.26,192.168.11.25,TCP,66,0.000072,,,6000  >  36046 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=935817579 TSecr=740751096
32,7.405027,192.168.11.25,192.168.11.26,TCP,66,0.000067,,,"36046  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=740751096 TSecr=935817562"
33,7.406077,192.168.11.26,192.168.11.25,TCP,66,0.00105,,,"6000  >  36046 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=935817580 TSecr=740751096"
34,7.413708,192.168.11.25,192.168.11.26,TCP,66,0.007631,,,36046  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=740751113 TSecr=935817580
35,14.685443,192.168.11.26,192.168.11.7,TCP,74,7.271735,,,58782  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=409331772 TSecr=0 WS=128
36,14.694073,192.168.11.7,192.168.11.26,TCP,74,0.00863,,,"6000  >  58782 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1255770725 TSecr=409331772 WS=128"
37,14.694192,192.168.11.26,192.168.11.7,TCP,66,0.000119,,,58782  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=409331781 TSecr=1255770725
38,14.69435,192.168.11.26,192.168.11.7,TCP,93,0.000158,,,"58782  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=409331781 TSecr=1255770725 [TCP segment of a reassembled PDU]"
39,14.694453,192.168.11.26,192.168.11.7,TCP,66,0.000103,,,"58782  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=409331781 TSecr=1255770725"
40,14.703511,192.168.11.7,192.168.11.26,TCP,66,0.009058,,,6000  >  58782 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1255770735 TSecr=409331781
41,14.703758,192.168.11.7,192.168.11.26,TCP,66,0.000247,,,"6000  >  58782 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1255770736 TSecr=409331781"
42,14.703816,192.168.11.26,192.168.11.7,TCP,66,0.000058,,,58782  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=409331790 TSecr=1255770736
43,14.737012,192.168.11.26,255.255.255.255,UDP,209,0.033196,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226c6c6c222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,38427  >  7000 Len=167
44,14.744629,192.168.11.25,192.168.11.26,TCP,74,0.007617,œ,,51746  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=740758443 TSecr=0 WS=128
45,14.744774,192.168.11.26,192.168.11.25,TCP,74,0.000145,,,"6000  >  51746 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=935824919 TSecr=740758443 WS=128"
46,14.75509,192.168.11.25,192.168.11.26,TCP,66,0.010316,,,51746  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=740758454 TSecr=935824919
47,14.756508,192.168.11.25,192.168.11.26,TCP,93,0.001418,,,"51746  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=740758454 TSecr=935824919 [TCP segment of a reassembled PDU]"
48,14.756657,192.168.11.26,192.168.11.25,TCP,66,0.000149,,,6000  >  51746 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=935824931 TSecr=740758454
49,14.756738,192.168.11.25,192.168.11.26,TCP,66,0.000081,,,"51746  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=740758454 TSecr=935824919"
50,14.758156,192.168.11.26,192.168.11.25,TCP,66,0.001418,,,"6000  >  51746 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=935824932 TSecr=740758454"
51,14.764871,192.168.11.25,192.168.11.26,TCP,66,0.006715,,,51746  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=740758465 TSecr=935824932
52,21.877592,192.168.11.26,192.168.11.7,TCP,74,7.112721,,,50406  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=409338964 TSecr=0 WS=128
53,21.887523,192.168.11.7,192.168.11.26,TCP,74,0.009931,,,"6000  >  50406 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1255777919 TSecr=409338964 WS=128"
54,21.88764,192.168.11.26,192.168.11.7,TCP,66,0.000117,,,50406  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=409338974 TSecr=1255777919
55,21.887827,192.168.11.26,192.168.11.7,TCP,93,0.000187,,,"50406  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=409338974 TSecr=1255777919 [TCP segment of a reassembled PDU]"
56,21.887927,192.168.11.26,192.168.11.7,TCP,66,0.0001,,,"50406  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=409338974 TSecr=1255777919"
57,21.895816,192.168.11.7,192.168.11.26,TCP,66,0.007889,,,6000  >  50406 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1255777928 TSecr=409338974
58,21.898475,192.168.11.7,192.168.11.26,TCP,66,0.002659,,,"6000  >  50406 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1255777929 TSecr=409338974"
59,21.898526,192.168.11.26,192.168.11.7,TCP,66,0.000051,,,50406  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=409338985 TSecr=1255777929
60,21.931766,192.168.11.26,255.255.255.255,UDP,209,0.03324,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226c6c6c222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,48902  >  7000 Len=167
61,21.940143,192.168.11.25,192.168.11.26,TCP,74,0.008377,œ,,53332  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=740765639 TSecr=0 WS=128
62,21.940338,192.168.11.26,192.168.11.25,TCP,74,0.000195,,,"6000  >  53332 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=935832115 TSecr=740765639 WS=128"
63,21.949698,192.168.11.25,192.168.11.26,TCP,66,0.00936,,,53332  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=740765649 TSecr=935832115
64,21.950466,192.168.11.25,192.168.11.26,TCP,93,0.000768,,,"53332  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=740765649 TSecr=935832115 [TCP segment of a reassembled PDU]"
65,21.950589,192.168.11.26,192.168.11.25,TCP,66,0.000123,,,6000  >  53332 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=935832125 TSecr=740765649
66,21.950669,192.168.11.25,192.168.11.26,TCP,66,0.00008,,,"53332  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=740765649 TSecr=935832115"
67,21.95277,192.168.11.26,192.168.11.25,TCP,66,0.002101,,,"6000  >  53332 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=935832127 TSecr=740765649"
68,21.961436,192.168.11.25,192.168.11.26,TCP,66,0.008666,,,53332  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=740765660 TSecr=935832127
69,29.106815,192.168.11.26,192.168.11.7,TCP,74,7.145379,,,50418  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=409346193 TSecr=0 WS=128
70,29.116675,192.168.11.7,192.168.11.26,TCP,74,0.00986,,,"6000  >  50418 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1255785148 TSecr=409346193 WS=128"
71,29.116787,192.168.11.26,192.168.11.7,TCP,66,0.000112,,,50418  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=409346203 TSecr=1255785148
72,29.116974,192.168.11.26,192.168.11.7,TCP,93,0.000187,,,"50418  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=409346203 TSecr=1255785148 [TCP segment of a reassembled PDU]"
73,29.117072,192.168.11.26,192.168.11.7,TCP,66,0.000098,,,"50418  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=409346203 TSecr=1255785148"
74,29.127317,192.168.11.7,192.168.11.26,TCP,66,0.010245,,,6000  >  50418 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1255785159 TSecr=409346203
75,29.127559,192.168.11.7,192.168.11.26,TCP,66,0.000242,,,"6000  >  50418 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1255785160 TSecr=409346203"
76,29.127604,192.168.11.26,192.168.11.7,TCP,66,0.000045,,,50418  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=409346214 TSecr=1255785160
77,29.15742,192.168.11.26,255.255.255.255,UDP,209,0.029816,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226c6c6c222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,48228  >  7000 Len=167
78,29.164624,192.168.11.25,192.168.11.26,TCP,74,0.007204,œ,,53338  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=740772865 TSecr=0 WS=128
79,29.164753,192.168.11.26,192.168.11.25,TCP,74,0.000129,,,"6000  >  53338 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=935839339 TSecr=740772865 WS=128"
80,29.172915,192.168.11.25,192.168.11.26,TCP,66,0.008162,,,53338  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=740772873 TSecr=935839339
81,29.17357,192.168.11.25,192.168.11.26,TCP,93,0.000655,,,"53338  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=740772873 TSecr=935839339 [TCP segment of a reassembled PDU]"
82,29.173672,192.168.11.26,192.168.11.25,TCP,66,0.000102,,,6000  >  53338 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=935839348 TSecr=740772873
83,29.173756,192.168.11.25,192.168.11.26,TCP,66,0.000084,,,"53338  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=740772873 TSecr=935839339"
84,29.175652,192.168.11.26,192.168.11.25,TCP,66,0.001896,,,"6000  >  53338 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=935839350 TSecr=740772873"
85,29.184714,192.168.11.25,192.168.11.26,TCP,66,0.009062,,,53338  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=740772884 TSecr=935839350
86,36.266877,192.168.11.26,192.168.11.7,TCP,74,7.082163,,,40666  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=409353353 TSecr=0 WS=128
87,36.280385,192.168.11.7,192.168.11.26,TCP,74,0.013508,,,"6000  >  40666 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1255792312 TSecr=409353353 WS=128"
88,36.280496,192.168.11.26,192.168.11.7,TCP,66,0.000111,,,40666  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=409353367 TSecr=1255792312
89,36.280685,192.168.11.26,192.168.11.7,TCP,93,0.000189,,,"40666  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=409353367 TSecr=1255792312 [TCP segment of a reassembled PDU]"
90,36.280782,192.168.11.26,192.168.11.7,TCP,66,0.000097,,,"40666  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=409353367 TSecr=1255792312"
91,36.289822,192.168.11.7,192.168.11.26,TCP,66,0.00904,,,6000  >  40666 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1255792321 TSecr=409353367
92,36.29007,192.168.11.7,192.168.11.26,TCP,66,0.000248,,,"6000  >  40666 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1255792323 TSecr=409353367"
93,36.290117,192.168.11.26,192.168.11.7,TCP,66,0.000047,,,40666  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=409353376 TSecr=1255792323
94,36.321614,192.168.11.26,255.255.255.255,UDP,209,0.031497,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226c6c6c222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,54495  >  7000 Len=167
95,36.3306,192.168.11.25,192.168.11.26,TCP,74,0.008986,œ,,43648  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=740780030 TSecr=0 WS=128
96,36.330763,192.168.11.26,192.168.11.25,TCP,74,0.000163,,,"6000  >  43648 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=935846505 TSecr=740780030 WS=128"
97,36.339929,192.168.11.25,192.168.11.26,TCP,66,0.009166,,,43648  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=740780040 TSecr=935846505
98,36.340574,192.168.11.25,192.168.11.26,TCP,93,0.000645,,,"43648  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=740780040 TSecr=935846505 [TCP segment of a reassembled PDU]"
99,36.340691,192.168.11.26,192.168.11.25,TCP,66,0.000117,,,6000  >  43648 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=935846515 TSecr=740780040
100,36.340767,192.168.11.25,192.168.11.26,TCP,66,0.000076,,,"43648  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=740780040 TSecr=935846505"
101,36.341939,192.168.11.26,192.168.11.25,TCP,66,0.001172,,,"6000  >  43648 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=935846516 TSecr=740780040"
102,36.348707,192.168.11.25,192.168.11.26,TCP,66,0.006768,,,43648  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=740780049 TSecr=935846516
103,43.495958,192.168.11.26,192.168.11.7,TCP,74,7.147251,,,58284  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=409360582 TSecr=0 WS=128
104,43.504645,192.168.11.7,192.168.11.26,TCP,74,0.008687,,,"6000  >  58284 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1255799536 TSecr=409360582 WS=128"
105,43.504754,192.168.11.26,192.168.11.7,TCP,66,0.000109,,,58284  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=409360591 TSecr=1255799536
106,43.504911,192.168.11.26,192.168.11.7,TCP,93,0.000157,,,"58284  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=409360591 TSecr=1255799536 [TCP segment of a reassembled PDU]"
107,43.504995,192.168.11.26,192.168.11.7,TCP,66,0.000084,,,"58284  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=409360591 TSecr=1255799536"
108,43.512862,192.168.11.7,192.168.11.26,TCP,66,0.007867,,,6000  >  58284 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1255799544 TSecr=409360591
109,43.513184,192.168.11.7,192.168.11.26,TCP,66,0.000322,,,[TCP Dup ACK 108#1] 6000  >  58284 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1255799545 TSecr=409360591
110,43.51323,192.168.11.7,192.168.11.26,TCP,66,0.000046,,,"6000  >  58284 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1255799546 TSecr=409360591"
111,43.51327,192.168.11.26,192.168.11.7,TCP,66,0.00004,,,58284  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=409360600 TSecr=1255799546
112,43.546196,192.168.11.26,255.255.255.255,UDP,209,0.032926,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226c6c6c222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,58146  >  7000 Len=167
113,43.55383,192.168.11.25,192.168.11.26,TCP,74,0.007634,œ,,46150  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=740787254 TSecr=0 WS=128
114,43.55398,192.168.11.26,192.168.11.25,TCP,74,0.00015,,,"6000  >  46150 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=935853728 TSecr=740787254 WS=128"
115,43.563158,192.168.11.25,192.168.11.26,TCP,66,0.009178,,,46150  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=740787263 TSecr=935853728
116,43.563674,192.168.11.25,192.168.11.26,TCP,93,0.000516,,,"46150  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=740787263 TSecr=935853728 [TCP segment of a reassembled PDU]"
117,43.563759,192.168.11.26,192.168.11.25,TCP,66,0.000085,,,6000  >  46150 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=935853738 TSecr=740787263
118,43.563821,192.168.11.25,192.168.11.26,TCP,66,0.000062,,,"46150  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=740787264 TSecr=935853728"
119,43.564912,192.168.11.26,192.168.11.25,TCP,66,0.001091,,,"6000  >  46150 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=935853739 TSecr=740787264"
120,43.571421,192.168.11.25,192.168.11.26,TCP,66,0.006509,,,46150  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=740787272 TSecr=935853739
121,50.677477,192.168.11.26,192.168.11.7,TCP,74,7.106056,,,46776  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=409367764 TSecr=0 WS=128
122,50.68738,192.168.11.7,192.168.11.26,TCP,74,0.009903,,,"6000  >  46776 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1255806719 TSecr=409367764 WS=128"
123,50.687493,192.168.11.26,192.168.11.7,TCP,66,0.000113,,,46776  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=409367774 TSecr=1255806719
124,50.68766,192.168.11.26,192.168.11.7,TCP,93,0.000167,,,"46776  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=409367774 TSecr=1255806719 [TCP segment of a reassembled PDU]"
125,50.687766,192.168.11.26,192.168.11.7,TCP,66,0.000106,,,"46776  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=409367774 TSecr=1255806719"
126,50.695979,192.168.11.7,192.168.11.26,TCP,66,0.008213,,,6000  >  46776 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1255806728 TSecr=409367774
127,50.696246,192.168.11.7,192.168.11.26,TCP,66,0.000267,,,"6000  >  46776 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1255806729 TSecr=409367774"
128,50.696295,192.168.11.26,192.168.11.7,TCP,66,0.000049,,,46776  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=409367783 TSecr=1255806729
129,50.729154,192.168.11.26,255.255.255.255,UDP,209,0.032859,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226c6c6c222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,52548  >  7000 Len=167
130,50.736458,192.168.11.25,192.168.11.26,TCP,74,0.007304,œ,,46160  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=740794437 TSecr=0 WS=128
131,50.736601,192.168.11.26,192.168.11.25,TCP,74,0.000143,,,"6000  >  46160 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=935860911 TSecr=740794437 WS=128"
