No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
16,0.072908,192.168.11.13,192.168.11.8,TCP,66,0.001655,,,"6000  >  51146 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=918855974 TSecr=1728182278"
17,0.078605,192.168.11.8,192.168.11.13,TCP,66,0.005697,,,51146  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1728182293 TSecr=918855974
18,7.355025,192.168.11.13,192.168.11.27,TCP,74,7.27642,,,51980  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943270260 TSecr=0 WS=128
19,7.361077,192.168.11.27,192.168.11.13,TCP,74,0.006052,,,"6000  >  51980 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778828857 TSecr=943270260 WS=128"
20,7.361184,192.168.11.13,192.168.11.27,TCP,66,0.000107,,,51980  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943270266 TSecr=778828857
21,7.361386,192.168.11.13,192.168.11.27,TCP,93,0.000202,,,"51980  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943270266 TSecr=778828857 [TCP segment of a reassembled PDU]"
22,7.361521,192.168.11.13,192.168.11.27,TCP,66,0.000135,,,"51980  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943270266 TSecr=778828857"
23,7.368346,192.168.11.27,192.168.11.13,TCP,66,0.006825,,,6000  >  51980 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778828863 TSecr=943270266
24,7.368556,192.168.11.27,192.168.11.13,TCP,66,0.00021,,,"6000  >  51980 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778828865 TSecr=943270266"
25,7.3686,192.168.11.13,192.168.11.27,TCP,66,0.000044,,,51980  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943270273 TSecr=778828865
26,7.400417,192.168.11.13,255.255.255.255,UDP,209,0.031817,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,36189  >  7000 Len=167
27,7.406198,192.168.11.8,192.168.11.13,TCP,74,0.005781,œ,,55280  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1728189620 TSecr=0 WS=128
28,7.406342,192.168.11.13,192.168.11.8,TCP,74,0.000144,,,"6000  >  55280 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=918863307 TSecr=1728189620 WS=128"
29,7.42647,192.168.11.8,192.168.11.13,TCP,66,0.020128,,,55280  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1728189630 TSecr=918863307
30,7.426978,192.168.11.8,192.168.11.13,TCP,93,0.000508,,,"55280  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1728189630 TSecr=918863307 [TCP segment of a reassembled PDU]"
31,7.427051,192.168.11.13,192.168.11.8,TCP,66,0.000073,,,6000  >  55280 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=918863328 TSecr=1728189630
32,7.427123,192.168.11.8,192.168.11.13,TCP,66,0.000072,,,"55280  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1728189630 TSecr=918863307"
33,7.428276,192.168.11.13,192.168.11.8,TCP,66,0.001153,,,"6000  >  55280 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=918863329 TSecr=1728189630"
34,7.434262,192.168.11.8,192.168.11.13,TCP,66,0.005986,,,55280  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1728189649 TSecr=918863329
35,14.712722,192.168.11.13,192.168.11.27,TCP,74,7.27846,,,51982  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943277617 TSecr=0 WS=128
36,14.720415,192.168.11.27,192.168.11.13,TCP,74,0.007693,,,"6000  >  51982 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778836215 TSecr=943277617 WS=128"
37,14.720519,192.168.11.13,192.168.11.27,TCP,66,0.000104,,,51982  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943277625 TSecr=778836215
38,14.720708,192.168.11.13,192.168.11.27,TCP,93,0.000189,,,"51982  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943277625 TSecr=778836215 [TCP segment of a reassembled PDU]"
39,14.72083,192.168.11.13,192.168.11.27,TCP,66,0.000122,,,"51982  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943277626 TSecr=778836215"
40,14.728366,192.168.11.27,192.168.11.13,TCP,66,0.007536,,,6000  >  51982 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778836223 TSecr=943277625
41,14.730954,192.168.11.27,192.168.11.13,TCP,66,0.002588,,,"6000  >  51982 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778836225 TSecr=943277626"
42,14.730999,192.168.11.13,192.168.11.27,TCP,66,0.000045,,,51982  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943277636 TSecr=778836225
43,14.760161,192.168.11.13,255.255.255.255,UDP,209,0.029162,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,56322  >  7000 Len=167
44,14.765948,192.168.11.8,192.168.11.13,TCP,74,0.005787,œ,,59726  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1728196980 TSecr=0 WS=128
45,14.766076,192.168.11.13,192.168.11.8,TCP,74,0.000128,,,"6000  >  59726 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=918870667 TSecr=1728196980 WS=128"
46,14.773188,192.168.11.8,192.168.11.13,TCP,66,0.007112,,,59726  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1728196987 TSecr=918870667
47,14.773894,192.168.11.8,192.168.11.13,TCP,93,0.000706,,,"59726  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1728196987 TSecr=918870667 [TCP segment of a reassembled PDU]"
48,14.774028,192.168.11.13,192.168.11.8,TCP,66,0.000134,,,6000  >  59726 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=918870675 TSecr=1728196987
49,14.774115,192.168.11.8,192.168.11.13,TCP,66,0.000087,,,"59726  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1728196987 TSecr=918870667"
50,14.77555,192.168.11.13,192.168.11.8,TCP,66,0.001435,,,"6000  >  59726 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=918870676 TSecr=1728196987"
51,14.780897,192.168.11.8,192.168.11.13,TCP,66,0.005347,,,59726  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1728196995 TSecr=918870676
52,21.919728,192.168.11.13,192.168.11.27,TCP,74,7.138831,,,60302  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943284824 TSecr=0 WS=128
53,21.926277,192.168.11.27,192.168.11.13,TCP,74,0.006549,,,"6000  >  60302 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778843421 TSecr=943284824 WS=128"
54,21.926385,192.168.11.13,192.168.11.27,TCP,66,0.000108,,,60302  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943284831 TSecr=778843421
55,21.926579,192.168.11.13,192.168.11.27,TCP,93,0.000194,,,"60302  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943284831 TSecr=778843421 [TCP segment of a reassembled PDU]"
56,21.926673,192.168.11.13,192.168.11.27,TCP,66,0.000094,,,"60302  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943284831 TSecr=778843421"
57,21.935176,192.168.11.27,192.168.11.13,TCP,66,0.008503,,,6000  >  60302 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778843430 TSecr=943284831
58,21.935395,192.168.11.27,192.168.11.13,TCP,66,0.000219,,,"6000  >  60302 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778843431 TSecr=943284831"
59,21.935437,192.168.11.13,192.168.11.27,TCP,66,0.000042,,,60302  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943284840 TSecr=778843431
60,21.967287,192.168.11.13,255.255.255.255,UDP,209,0.03185,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,36182  >  7000 Len=167
61,21.972907,192.168.11.8,192.168.11.13,TCP,74,0.00562,œ,,56706  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1728204186 TSecr=0 WS=128
62,21.973049,192.168.11.13,192.168.11.8,TCP,74,0.000142,,,"6000  >  56706 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=918877874 TSecr=1728204186 WS=128"
63,21.979633,192.168.11.8,192.168.11.13,TCP,66,0.006584,,,56706  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1728204193 TSecr=918877874
64,21.980103,192.168.11.8,192.168.11.13,TCP,93,0.00047,,,"56706  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1728204193 TSecr=918877874 [TCP segment of a reassembled PDU]"
65,21.980173,192.168.11.13,192.168.11.8,TCP,66,0.00007,,,6000  >  56706 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=918877881 TSecr=1728204193
66,21.980239,192.168.11.8,192.168.11.13,TCP,66,0.000066,,,"56706  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1728204193 TSecr=918877874"
67,21.981294,192.168.11.13,192.168.11.8,TCP,66,0.001055,,,"6000  >  56706 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=918877882 TSecr=1728204193"
68,21.987328,192.168.11.8,192.168.11.13,TCP,66,0.006034,,,56706  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1728204201 TSecr=918877882
69,29.161547,192.168.11.13,192.168.11.27,TCP,74,7.174219,,,50092  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943292066 TSecr=0 WS=128
70,29.169253,192.168.11.27,192.168.11.13,TCP,74,0.007706,,,"6000  >  50092 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778850664 TSecr=943292066 WS=128"
71,29.169378,192.168.11.13,192.168.11.27,TCP,66,0.000125,,,50092  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943292074 TSecr=778850664
72,29.16955,192.168.11.13,192.168.11.27,TCP,93,0.000172,,,"50092  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943292074 TSecr=778850664 [TCP segment of a reassembled PDU]"
73,29.169679,192.168.11.13,192.168.11.27,TCP,66,0.000129,,,"50092  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943292074 TSecr=778850664"
74,29.176544,192.168.11.27,192.168.11.13,TCP,66,0.006865,,,6000  >  50092 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778850671 TSecr=943292074
75,29.176916,192.168.11.27,192.168.11.13,TCP,66,0.000372,,,"6000  >  50092 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778850672 TSecr=943292074"
76,29.17699,192.168.11.13,192.168.11.27,TCP,66,0.000074,,,50092  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943292082 TSecr=778850672
77,29.205392,192.168.11.13,255.255.255.255,UDP,209,0.028402,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,44696  >  7000 Len=167
78,29.210868,192.168.11.8,192.168.11.13,TCP,74,0.005476,œ,,56712  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1728211424 TSecr=0 WS=128
79,29.211011,192.168.11.13,192.168.11.8,TCP,74,0.000143,,,"6000  >  56712 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=918885112 TSecr=1728211424 WS=128"
80,29.218267,192.168.11.8,192.168.11.13,TCP,66,0.007256,,,56712  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1728211431 TSecr=918885112
81,29.21884,192.168.11.8,192.168.11.13,TCP,93,0.000573,,,"56712  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1728211431 TSecr=918885112 [TCP segment of a reassembled PDU]"
82,29.218935,192.168.11.13,192.168.11.8,TCP,66,0.000095,,,6000  >  56712 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=918885120 TSecr=1728211431
83,29.219023,192.168.11.8,192.168.11.13,TCP,66,0.000088,,,"56712  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1728211431 TSecr=918885112"
84,29.220133,192.168.11.13,192.168.11.8,TCP,66,0.00111,,,"6000  >  56712 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=918885121 TSecr=1728211431"
85,29.226412,192.168.11.8,192.168.11.13,TCP,66,0.006279,,,56712  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1728211439 TSecr=918885121
86,36.309518,192.168.11.13,192.168.11.27,TCP,74,7.083106,,,50096  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943299214 TSecr=0 WS=128
87,36.316261,192.168.11.27,192.168.11.13,TCP,74,0.006743,,,"6000  >  50096 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778857811 TSecr=943299214 WS=128"
88,36.316397,192.168.11.13,192.168.11.27,TCP,66,0.000136,,,50096  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943299221 TSecr=778857811
89,36.316583,192.168.11.13,192.168.11.27,TCP,93,0.000186,,,"50096  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943299221 TSecr=778857811 [TCP segment of a reassembled PDU]"
90,36.316701,192.168.11.13,192.168.11.27,TCP,66,0.000118,,,"50096  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943299221 TSecr=778857811"
91,36.323953,192.168.11.27,192.168.11.13,TCP,66,0.007252,,,6000  >  50096 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778857818 TSecr=943299221
92,36.324357,192.168.11.27,192.168.11.13,TCP,66,0.000404,,,"6000  >  50096 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778857819 TSecr=943299221"
93,36.324446,192.168.11.13,192.168.11.27,TCP,66,0.000089,,,50096  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943299229 TSecr=778857819
94,36.354052,192.168.11.13,255.255.255.255,UDP,209,0.029606,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,56475  >  7000 Len=167
95,36.359584,192.168.11.8,192.168.11.13,TCP,74,0.005532,œ,,59088  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1728218572 TSecr=0 WS=128
96,36.359754,192.168.11.13,192.168.11.8,TCP,74,0.00017,,,"6000  >  59088 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=918892260 TSecr=1728218572 WS=128"
97,36.36641,192.168.11.8,192.168.11.13,TCP,66,0.006656,,,59088  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1728218579 TSecr=918892260
98,36.366996,192.168.11.8,192.168.11.13,TCP,93,0.000586,,,"59088  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1728218579 TSecr=918892260 [TCP segment of a reassembled PDU]"
99,36.367128,192.168.11.13,192.168.11.8,TCP,66,0.000132,,,6000  >  59088 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=918892268 TSecr=1728218579
100,36.367214,192.168.11.8,192.168.11.13,TCP,66,0.000086,,,"59088  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1728218579 TSecr=918892260"
101,36.368487,192.168.11.13,192.168.11.8,TCP,66,0.001273,,,"6000  >  59088 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=918892269 TSecr=1728218579"
102,36.374506,192.168.11.8,192.168.11.13,TCP,66,0.006019,,,59088  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1728218587 TSecr=918892269
103,43.506295,192.168.11.13,192.168.11.27,TCP,74,7.131789,,,46742  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943306411 TSecr=0 WS=128
104,43.5135,192.168.11.27,192.168.11.13,TCP,74,0.007205,,,"6000  >  46742 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778865008 TSecr=943306411 WS=128"
105,43.513624,192.168.11.13,192.168.11.27,TCP,66,0.000124,,,46742  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943306418 TSecr=778865008
106,43.513894,192.168.11.13,192.168.11.27,TCP,93,0.00027,,,"46742  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943306419 TSecr=778865008 [TCP segment of a reassembled PDU]"
107,43.514016,192.168.11.13,192.168.11.27,TCP,66,0.000122,,,"46742  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943306419 TSecr=778865008"
108,43.521102,192.168.11.27,192.168.11.13,TCP,66,0.007086,,,6000  >  46742 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778865015 TSecr=943306419
109,43.521333,192.168.11.27,192.168.11.13,TCP,66,0.000231,,,"6000  >  46742 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778865017 TSecr=943306419"
110,43.521405,192.168.11.13,192.168.11.27,TCP,66,0.000072,,,46742  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943306426 TSecr=778865017
111,43.552301,192.168.11.13,255.255.255.255,UDP,209,0.030896,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,40415  >  7000 Len=167
112,43.558039,192.168.11.8,192.168.11.13,TCP,74,0.005738,œ,,55246  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1728225770 TSecr=0 WS=128
113,43.558179,192.168.11.13,192.168.11.8,TCP,74,0.00014,,,"6000  >  55246 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=918899459 TSecr=1728225770 WS=128"
114,43.565296,192.168.11.8,192.168.11.13,TCP,66,0.007117,,,55246  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1728225777 TSecr=918899459
115,43.565971,192.168.11.8,192.168.11.13,TCP,93,0.000675,,,"55246  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1728225778 TSecr=918899459 [TCP segment of a reassembled PDU]"
116,43.566123,192.168.11.13,192.168.11.8,TCP,66,0.000152,,,6000  >  55246 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=918899467 TSecr=1728225778
117,43.566232,192.168.11.8,192.168.11.13,TCP,66,0.000109,,,"55246  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1728225778 TSecr=918899459"
118,43.567448,192.168.11.13,192.168.11.8,TCP,66,0.001216,,,"6000  >  55246 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=918899468 TSecr=1728225778"
119,43.573642,192.168.11.8,192.168.11.13,TCP,66,0.006194,,,55246  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1728225786 TSecr=918899468
120,50.728317,192.168.11.13,192.168.11.27,TCP,74,7.154675,,,50080  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=943313633 TSecr=0 WS=128
121,50.736061,192.168.11.27,192.168.11.13,TCP,74,0.007744,,,"6000  >  50080 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=778872230 TSecr=943313633 WS=128"
122,50.736182,192.168.11.13,192.168.11.27,TCP,66,0.000121,,,50080  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=943313641 TSecr=778872230
123,50.736352,192.168.11.13,192.168.11.27,TCP,93,0.00017,,,"50080  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=943313641 TSecr=778872230 [TCP segment of a reassembled PDU]"
124,50.736475,192.168.11.13,192.168.11.27,TCP,66,0.000123,,,"50080  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=943313641 TSecr=778872230"
125,50.743621,192.168.11.27,192.168.11.13,TCP,66,0.007146,,,6000  >  50080 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=778872237 TSecr=943313641
126,50.743855,192.168.11.27,192.168.11.13,TCP,66,0.000234,,,"6000  >  50080 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=778872239 TSecr=943313641"
127,50.743905,192.168.11.13,192.168.11.27,TCP,66,0.00005,,,50080  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=943313649 TSecr=778872239
128,50.774603,192.168.11.13,255.255.255.255,UDP,209,0.030698,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,36073  >  7000 Len=167
129,50.780281,192.168.11.8,192.168.11.13,TCP,74,0.005678,œ,,55254  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1728232992 TSecr=0 WS=128
130,50.780404,192.168.11.13,192.168.11.8,TCP,74,0.000123,,,"6000  >  55254 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=918906681 TSecr=1728232992 WS=128"
131,50.787076,192.168.11.8,192.168.11.13,TCP,66,0.006672,,,55254  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1728232999 TSecr=918906681
