No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
49,14.730824,192.168.11.20,192.168.11.19,TCP,66,0.000082,,,"46852  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=4104291882 TSecr=2756396725"
50,14.731735,192.168.11.19,192.168.11.20,TCP,66,0.000911,,,"6000  >  46852 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2756396743 TSecr=4104291882"
51,14.737955,192.168.11.20,192.168.11.19,TCP,66,0.00622,,,46852  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=4104291900 TSecr=2756396743
52,21.853927,192.168.11.19,192.168.11.17,TCP,74,7.115972,,,39322  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3095590728 TSecr=0 WS=128
53,21.861165,192.168.11.17,192.168.11.19,TCP,74,0.007238,,,"6000  >  39322 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2630049709 TSecr=3095590728 WS=128"
54,21.861304,192.168.11.19,192.168.11.17,TCP,66,0.000139,,,39322  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3095590735 TSecr=2630049709
55,21.861449,192.168.11.19,192.168.11.17,TCP,93,0.000145,,,"39322  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3095590736 TSecr=2630049709 [TCP segment of a reassembled PDU]"
56,21.861571,192.168.11.19,192.168.11.17,TCP,66,0.000122,,,"39322  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3095590736 TSecr=2630049709"
57,21.86896,192.168.11.17,192.168.11.19,TCP,66,0.007389,,,6000  >  39322 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2630049717 TSecr=3095590736
58,21.869377,192.168.11.17,192.168.11.19,TCP,66,0.000417,,,"6000  >  39322 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2630049718 TSecr=3095590736"
59,21.869424,192.168.11.19,192.168.11.17,TCP,66,0.000047,,,39322  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3095590744 TSecr=2630049718
60,21.898395,192.168.11.19,255.255.255.255,UDP,209,0.028971,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022737373222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,58121  >  7000 Len=167
61,21.905105,192.168.11.20,192.168.11.19,TCP,74,0.00671,œ,,51960  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4104299066 TSecr=0 WS=128
62,21.905235,192.168.11.19,192.168.11.20,TCP,74,0.00013,,,"6000  >  51960 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2756403916 TSecr=4104299066 WS=128"
63,21.912561,192.168.11.20,192.168.11.19,TCP,66,0.007326,,,51960  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4104299074 TSecr=2756403916
64,21.913216,192.168.11.20,192.168.11.19,TCP,93,0.000655,,,"51960  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=4104299074 TSecr=2756403916 [TCP segment of a reassembled PDU]"
65,21.913397,192.168.11.19,192.168.11.20,TCP,66,0.000181,,,6000  >  51960 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2756403924 TSecr=4104299074
66,21.913597,192.168.11.20,192.168.11.19,TCP,66,0.0002,,,"51960  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=4104299074 TSecr=2756403916"
67,21.914798,192.168.11.19,192.168.11.20,TCP,66,0.001201,,,"6000  >  51960 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2756403926 TSecr=4104299074"
68,21.921164,192.168.11.20,192.168.11.19,TCP,66,0.006366,,,51960  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=4104299082 TSecr=2756403926
69,29.063913,192.168.11.19,192.168.11.17,TCP,74,7.142749,,,45128  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3095597938 TSecr=0 WS=128
70,29.070576,192.168.11.17,192.168.11.19,TCP,74,0.006663,,,"6000  >  45128 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2630056918 TSecr=3095597938 WS=128"
71,29.070687,192.168.11.19,192.168.11.17,TCP,66,0.000111,,,45128  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3095597945 TSecr=2630056918
72,29.070833,192.168.11.19,192.168.11.17,TCP,93,0.000146,,,"45128  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3095597945 TSecr=2630056918 [TCP segment of a reassembled PDU]"
73,29.070948,192.168.11.19,192.168.11.17,TCP,66,0.000115,,,"45128  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3095597945 TSecr=2630056918"
74,29.078015,192.168.11.17,192.168.11.19,TCP,66,0.007067,,,6000  >  45128 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2630056926 TSecr=3095597945
75,29.078251,192.168.11.17,192.168.11.19,TCP,66,0.000236,,,"6000  >  45128 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2630056927 TSecr=3095597945"
76,29.078296,192.168.11.19,192.168.11.17,TCP,66,0.000045,,,45128  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3095597953 TSecr=2630056927
77,29.109388,192.168.11.19,255.255.255.255,UDP,209,0.031092,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022737373222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,45072  >  7000 Len=167
78,29.116073,192.168.11.20,192.168.11.19,TCP,74,0.006685,œ,,51974  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4104306277 TSecr=0 WS=128
79,29.116207,192.168.11.19,192.168.11.20,TCP,74,0.000134,,,"6000  >  51974 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2756411127 TSecr=4104306277 WS=128"
80,29.122907,192.168.11.20,192.168.11.19,TCP,66,0.0067,,,51974  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4104306285 TSecr=2756411127
81,29.123505,192.168.11.20,192.168.11.19,TCP,93,0.000598,,,"51974  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=4104306285 TSecr=2756411127 [TCP segment of a reassembled PDU]"
82,29.123624,192.168.11.19,192.168.11.20,TCP,66,0.000119,,,6000  >  51974 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2756411135 TSecr=4104306285
83,29.123707,192.168.11.20,192.168.11.19,TCP,66,0.000083,,,"51974  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=4104306285 TSecr=2756411127"
84,29.125098,192.168.11.19,192.168.11.20,TCP,66,0.001391,,,"6000  >  51974 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2756411136 TSecr=4104306285"
85,29.131549,192.168.11.20,192.168.11.19,TCP,66,0.006451,,,51974  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=4104306293 TSecr=2756411136
86,36.226521,192.168.11.19,192.168.11.17,TCP,74,7.094972,,,59510  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3095605101 TSecr=0 WS=128
87,36.234458,192.168.11.17,192.168.11.19,TCP,74,0.007937,,,"6000  >  59510 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2630064081 TSecr=3095605101 WS=128"
88,36.234576,192.168.11.19,192.168.11.17,TCP,66,0.000118,,,59510  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3095605109 TSecr=2630064081
89,36.234716,192.168.11.19,192.168.11.17,TCP,93,0.00014,,,"59510  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3095605109 TSecr=2630064081 [TCP segment of a reassembled PDU]"
90,36.234839,192.168.11.19,192.168.11.17,TCP,66,0.000123,,,"59510  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3095605109 TSecr=2630064081"
91,36.250761,192.168.11.17,192.168.11.19,TCP,66,0.015922,,,6000  >  59510 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2630064098 TSecr=3095605109
92,36.250972,192.168.11.17,192.168.11.19,TCP,66,0.000211,,,"6000  >  59510 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2630064100 TSecr=3095605109"
93,36.251028,192.168.11.19,192.168.11.17,TCP,66,0.000056,,,59510  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3095605125 TSecr=2630064100
94,36.28421,192.168.11.19,255.255.255.255,UDP,209,0.033182,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022737373222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,41729  >  7000 Len=167
95,36.289886,192.168.11.20,192.168.11.19,TCP,74,0.005676,œ,,52892  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4104313452 TSecr=0 WS=128
96,36.290049,192.168.11.19,192.168.11.20,TCP,74,0.000163,,,"6000  >  52892 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2756418301 TSecr=4104313452 WS=128"
97,36.298027,192.168.11.20,192.168.11.19,TCP,66,0.007978,,,52892  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4104313460 TSecr=2756418301
98,36.298517,192.168.11.20,192.168.11.19,TCP,93,0.00049,,,"52892  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=4104313460 TSecr=2756418301 [TCP segment of a reassembled PDU]"
99,36.298644,192.168.11.19,192.168.11.20,TCP,66,0.000127,,,6000  >  52892 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2756418310 TSecr=4104313460
100,36.298944,192.168.11.20,192.168.11.19,TCP,66,0.0003,,,"52892  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=4104313460 TSecr=2756418301"
101,36.300247,192.168.11.19,192.168.11.20,TCP,66,0.001303,,,"6000  >  52892 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2756418311 TSecr=4104313460"
102,36.30642,192.168.11.20,192.168.11.19,TCP,66,0.006173,,,52892  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=4104313468 TSecr=2756418311
103,43.448975,192.168.11.19,192.168.11.17,TCP,74,7.142555,,,59522  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3095612323 TSecr=0 WS=128
104,43.456586,192.168.11.17,192.168.11.19,TCP,74,0.007611,,,"6000  >  59522 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2630071304 TSecr=3095612323 WS=128"
105,43.456696,192.168.11.19,192.168.11.17,TCP,66,0.00011,,,59522  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3095612331 TSecr=2630071304
106,43.456816,192.168.11.19,192.168.11.17,TCP,93,0.00012,,,"59522  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3095612331 TSecr=2630071304 [TCP segment of a reassembled PDU]"
107,43.456916,192.168.11.19,192.168.11.17,TCP,66,0.0001,,,"59522  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3095612331 TSecr=2630071304"
108,43.465219,192.168.11.17,192.168.11.19,TCP,66,0.008303,,,6000  >  59522 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2630071313 TSecr=3095612331
109,43.46563,192.168.11.17,192.168.11.19,TCP,66,0.000411,,,"6000  >  59522 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2630071315 TSecr=3095612331"
110,43.465682,192.168.11.19,192.168.11.17,TCP,66,0.000052,,,59522  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3095612340 TSecr=2630071315
111,43.493005,192.168.11.19,255.255.255.255,UDP,209,0.027323,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022737373222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,56258  >  7000 Len=167
112,43.49858,192.168.11.20,192.168.11.19,TCP,74,0.005575,œ,,40804  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4104320661 TSecr=0 WS=128
113,43.498694,192.168.11.19,192.168.11.20,TCP,74,0.000114,,,"6000  >  40804 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2756425510 TSecr=4104320661 WS=128"
114,43.505348,192.168.11.20,192.168.11.19,TCP,66,0.006654,,,40804  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4104320668 TSecr=2756425510
115,43.505862,192.168.11.20,192.168.11.19,TCP,93,0.000514,,,"40804  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=4104320668 TSecr=2756425510 [TCP segment of a reassembled PDU]"
116,43.505934,192.168.11.19,192.168.11.20,TCP,66,0.000072,,,6000  >  40804 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2756425517 TSecr=4104320668
117,43.506,192.168.11.20,192.168.11.19,TCP,66,0.000066,,,"40804  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=4104320668 TSecr=2756425510"
118,43.506915,192.168.11.19,192.168.11.20,TCP,66,0.000915,,,"6000  >  40804 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2756425518 TSecr=4104320668"
119,43.513052,192.168.11.20,192.168.11.19,TCP,66,0.006137,,,40804  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=4104320675 TSecr=2756425518
120,50.642049,192.168.11.19,192.168.11.17,TCP,74,7.128997,,,45744  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3095619516 TSecr=0 WS=128
121,50.648803,192.168.11.17,192.168.11.19,TCP,74,0.006754,,,"6000  >  45744 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2630078497 TSecr=3095619516 WS=128"
122,50.648908,192.168.11.19,192.168.11.17,TCP,66,0.000105,,,45744  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3095619523 TSecr=2630078497
123,50.649073,192.168.11.19,192.168.11.17,TCP,93,0.000165,,,"45744  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3095619523 TSecr=2630078497 [TCP segment of a reassembled PDU]"
124,50.649182,192.168.11.19,192.168.11.17,TCP,66,0.000109,,,"45744  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3095619523 TSecr=2630078497"
125,50.656593,192.168.11.17,192.168.11.19,TCP,66,0.007411,,,6000  >  45744 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2630078504 TSecr=3095619523
126,50.65698,192.168.11.17,192.168.11.19,TCP,66,0.000387,,,"6000  >  45744 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2630078506 TSecr=3095619523"
127,50.657026,192.168.11.19,192.168.11.17,TCP,66,0.000046,,,45744  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3095619531 TSecr=2630078506
128,50.687107,192.168.11.19,255.255.255.255,UDP,209,0.030081,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022737373222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,58097  >  7000 Len=167
129,50.693836,192.168.11.20,192.168.11.19,TCP,74,0.006729,œ,,40820  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4104327855 TSecr=0 WS=128
130,50.693974,192.168.11.19,192.168.11.20,TCP,74,0.000138,,,"6000  >  40820 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2756432705 TSecr=4104327855 WS=128"
