"No.","Time","Source","Destination","Protocol","Length","The RTT to ACK the segment was","Time delta from previous captured frame","Arrival Time","Data","Info"
"21","12.284041","192.168.11.42","192.168.11.27","TCP","74","0.000138000","0.000138000","Jan  8, 2024 10:29:24.923947000 JST","","6000  >  60646 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1741955431 TSecr=526985742 WS=128"
"22","12.290898","192.168.11.27","192.168.11.42","TCP","66","0.006857000","0.006857000","Jan  8, 2024 10:29:24.930804000 JST","","60646  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=526985750 TSecr=1741955431"
"23","12.291454","192.168.11.27","192.168.11.42","TCP","93","","0.000556000","Jan  8, 2024 10:29:24.931360000 JST","","60646  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=526985750 TSecr=1741955431 [TCP segment of a reassembled PDU]"
"24","12.291546","192.168.11.42","192.168.11.27","TCP","66","0.000092000","0.000092000","Jan  8, 2024 10:29:24.931452000 JST","","6000  >  60646 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1741955438 TSecr=526985750"
"25","12.291616","192.168.11.27","192.168.11.42","TCP","66","","0.000070000","Jan  8, 2024 10:29:24.931522000 JST","","60646  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=526985750 TSecr=1741955431"
"26","12.292715","192.168.11.42","192.168.11.27","TCP","66","","0.001099000","Jan  8, 2024 10:29:24.932621000 JST","","6000  >  57858 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741955440 TSecr=526979649"
"27","12.297723","192.168.11.27","192.168.11.42","TCP","66","0.005008000","0.005008000","Jan  8, 2024 10:29:24.937629000 JST","","57858  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=526985757 TSecr=1741955440"
"28","12.333636","192.168.11.42","192.168.11.27","TCP","66","0.042020000","0.035913000","Jan  8, 2024 10:29:24.973542000 JST","","6000  >  60646 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741955481 TSecr=526985750"
"29","18.392309","192.168.11.42","255.255.255.255","UDP","212","","6.058673000","Jan  8, 2024 10:29:31.032215000 JST","7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d","37168  >  7000 Len=170"
"30","18.399595","192.168.11.27","192.168.11.42","TCP","74","","0.007286000","Jan  8, 2024 10:29:31.039501000 JST","","60652  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=526991857 TSecr=0 WS=128"
"31","18.399727","192.168.11.42","192.168.11.27","TCP","74","0.000132000","0.000132000","Jan  8, 2024 10:29:31.039633000 JST","","6000  >  60652 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1741961547 TSecr=526991857 WS=128"
"32","18.406466","192.168.11.27","192.168.11.42","TCP","66","0.006739000","0.006739000","Jan  8, 2024 10:29:31.046372000 JST","","60652  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=526991865 TSecr=1741961547"
"33","18.407160","192.168.11.27","192.168.11.42","TCP","93","","0.000694000","Jan  8, 2024 10:29:31.047066000 JST","","60652  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=526991865 TSecr=1741961547 [TCP segment of a reassembled PDU]"
"34","18.407251","192.168.11.42","192.168.11.27","TCP","66","0.000091000","0.000091000","Jan  8, 2024 10:29:31.047157000 JST","","6000  >  60652 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1741961554 TSecr=526991865"
"35","18.407317","192.168.11.27","192.168.11.42","TCP","66","","0.000066000","Jan  8, 2024 10:29:31.047223000 JST","","60652  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=526991866 TSecr=1741961547"
"36","18.408386","192.168.11.42","192.168.11.27","TCP","66","","0.001069000","Jan  8, 2024 10:29:31.048292000 JST","","6000  >  60646 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741961555 TSecr=526985750"
"37","18.414113","192.168.11.27","192.168.11.42","TCP","66","0.005727000","0.005727000","Jan  8, 2024 10:29:31.054019000 JST","","60646  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=526991873 TSecr=1741961555"
"38","18.449638","192.168.11.42","192.168.11.27","TCP","66","0.042321000","0.035525000","Jan  8, 2024 10:29:31.089544000 JST","","6000  >  60652 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741961597 TSecr=526991866"
"39","25.521302","192.168.11.42","255.255.255.255","UDP","212","","7.071664000","Jan  8, 2024 10:29:38.161208000 JST","7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d","37023  >  7000 Len=170"
"40","25.528530","192.168.11.27","192.168.11.42","TCP","74","","0.007228000","Jan  8, 2024 10:29:38.168436000 JST","","47514  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=526998986 TSecr=0 WS=128"
"41","25.528669","192.168.11.42","192.168.11.27","TCP","74","0.000139000","0.000139000","Jan  8, 2024 10:29:38.168575000 JST","","6000  >  47514 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1741968676 TSecr=526998986 WS=128"
"42","25.535212","192.168.11.27","192.168.11.42","TCP","66","0.006543000","0.006543000","Jan  8, 2024 10:29:38.175118000 JST","","47514  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=526998994 TSecr=1741968676"
"43","25.535731","192.168.11.27","192.168.11.42","TCP","93","","0.000519000","Jan  8, 2024 10:29:38.175637000 JST","","47514  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=526998994 TSecr=1741968676 [TCP segment of a reassembled PDU]"
"44","25.535809","192.168.11.42","192.168.11.27","TCP","66","0.000078000","0.000078000","Jan  8, 2024 10:29:38.175715000 JST","","6000  >  47514 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1741968683 TSecr=526998994"
"45","25.535871","192.168.11.27","192.168.11.42","TCP","66","","0.000062000","Jan  8, 2024 10:29:38.175777000 JST","","47514  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=526998994 TSecr=1741968676"
"46","25.536285","192.168.11.42","192.168.11.27","TCP","66","","0.000414000","Jan  8, 2024 10:29:38.176191000 JST","","6000  >  60652 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741968683 TSecr=526991866"
"47","25.543930","192.168.11.27","192.168.11.42","TCP","66","0.007645000","0.007645000","Jan  8, 2024 10:29:38.183836000 JST","","60652  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=526999002 TSecr=1741968683"
"48","25.577630","192.168.11.42","192.168.11.27","TCP","66","0.041759000","0.033700000","Jan  8, 2024 10:29:38.217536000 JST","","6000  >  47514 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741968725 TSecr=526998994"
"49","31.606290","192.168.11.42","255.255.255.255","UDP","212","","6.028660000","Jan  8, 2024 10:29:44.246196000 JST","7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d","60778  >  7000 Len=170"
"50","31.613769","192.168.11.27","192.168.11.42","TCP","74","","0.007479000","Jan  8, 2024 10:29:44.253675000 JST","","36524  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=527005071 TSecr=0 WS=128"
"51","31.613911","192.168.11.42","192.168.11.27","TCP","74","0.000142000","0.000142000","Jan  8, 2024 10:29:44.253817000 JST","","6000  >  36524 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1741974761 TSecr=527005071 WS=128"
"52","31.620444","192.168.11.27","192.168.11.42","TCP","66","0.006533000","0.006533000","Jan  8, 2024 10:29:44.260350000 JST","","36524  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=527005079 TSecr=1741974761"
"53","31.620962","192.168.11.27","192.168.11.42","TCP","93","","0.000518000","Jan  8, 2024 10:29:44.260868000 JST","","36524  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=527005080 TSecr=1741974761 [TCP segment of a reassembled PDU]"
"54","31.621036","192.168.11.42","192.168.11.27","TCP","66","0.000074000","0.000074000","Jan  8, 2024 10:29:44.260942000 JST","","6000  >  36524 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1741974768 TSecr=527005080"
"55","31.621112","192.168.11.27","192.168.11.42","TCP","66","","0.000076000","Jan  8, 2024 10:29:44.261018000 JST","","36524  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=527005080 TSecr=1741974761"
"56","31.621545","192.168.11.42","192.168.11.27","TCP","66","","0.000433000","Jan  8, 2024 10:29:44.261451000 JST","","6000  >  47514 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741974768 TSecr=526998994"
"57","31.628045","192.168.11.27","192.168.11.42","TCP","66","0.006500000","0.006500000","Jan  8, 2024 10:29:44.267951000 JST","","47514  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=527005087 TSecr=1741974768"
"58","31.661625","192.168.11.42","192.168.11.27","TCP","66","0.040513000","0.033580000","Jan  8, 2024 10:29:44.301531000 JST","","6000  >  36524 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741974809 TSecr=527005080"
"59","37.716594","192.168.11.42","255.255.255.255","UDP","212","","6.054969000","Jan  8, 2024 10:29:50.356500000 JST","7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d","51065  >  7000 Len=170"
"60","37.723895","192.168.11.27","192.168.11.42","TCP","74","","0.007301000","Jan  8, 2024 10:29:50.363801000 JST","","36538  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=527011182 TSecr=0 WS=128"
"61","37.724024","192.168.11.42","192.168.11.27","TCP","74","0.000129000","0.000129000","Jan  8, 2024 10:29:50.363930000 JST","","6000  >  36538 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1741980871 TSecr=527011182 WS=128"
"62","37.730835","192.168.11.27","192.168.11.42","TCP","66","0.006811000","0.006811000","Jan  8, 2024 10:29:50.370741000 JST","","36538  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=527011190 TSecr=1741980871"
"63","37.731408","192.168.11.27","192.168.11.42","TCP","93","","0.000573000","Jan  8, 2024 10:29:50.371314000 JST","","36538  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=527011190 TSecr=1741980871 [TCP segment of a reassembled PDU]"
"64","37.731485","192.168.11.42","192.168.11.27","TCP","66","0.000077000","0.000077000","Jan  8, 2024 10:29:50.371391000 JST","","6000  >  36538 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1741980878 TSecr=527011190"
"65","37.731568","192.168.11.27","192.168.11.42","TCP","66","","0.000083000","Jan  8, 2024 10:29:50.371474000 JST","","36538  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=527011190 TSecr=1741980871"
"66","37.731890","192.168.11.42","192.168.11.27","TCP","66","","0.000322000","Jan  8, 2024 10:29:50.371796000 JST","","6000  >  36524 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741980879 TSecr=527005080"
"67","37.738537","192.168.11.27","192.168.11.42","TCP","66","0.006647000","0.006647000","Jan  8, 2024 10:29:50.378443000 JST","","36524  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=527011197 TSecr=1741980879"
"68","37.773622","192.168.11.42","192.168.11.27","TCP","66","0.042054000","0.035085000","Jan  8, 2024 10:29:50.413528000 JST","","6000  >  36538 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741980921 TSecr=527011190"
"69","43.846039","192.168.11.42","255.255.255.255","UDP","212","","6.072417000","Jan  8, 2024 10:29:56.485945000 JST","7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d","56226  >  7000 Len=170"
"70","43.853403","192.168.11.27","192.168.11.42","TCP","74","","0.007364000","Jan  8, 2024 10:29:56.493309000 JST","","58410  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=527017311 TSecr=0 WS=128"
"71","43.853523","192.168.11.42","192.168.11.27","TCP","74","0.000120000","0.000120000","Jan  8, 2024 10:29:56.493429000 JST","","6000  >  58410 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1741987000 TSecr=527017311 WS=128"
"72","43.860105","192.168.11.27","192.168.11.42","TCP","66","0.006582000","0.006582000","Jan  8, 2024 10:29:56.500011000 JST","","58410  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=527017319 TSecr=1741987000"
"73","43.860595","192.168.11.27","192.168.11.42","TCP","93","","0.000490000","Jan  8, 2024 10:29:56.500501000 JST","","58410  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=527017319 TSecr=1741987000 [TCP segment of a reassembled PDU]"
"74","43.860665","192.168.11.42","192.168.11.27","TCP","66","0.000070000","0.000070000","Jan  8, 2024 10:29:56.500571000 JST","","6000  >  58410 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1741987008 TSecr=527017319"
"75","43.860721","192.168.11.27","192.168.11.42","TCP","66","","0.000056000","Jan  8, 2024 10:29:56.500627000 JST","","58410  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=527017319 TSecr=1741987000"
"76","43.861119","192.168.11.42","192.168.11.27","TCP","66","","0.000398000","Jan  8, 2024 10:29:56.501025000 JST","","6000  >  36538 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741987008 TSecr=527011190"
"77","43.867720","192.168.11.27","192.168.11.42","TCP","66","0.006601000","0.006601000","Jan  8, 2024 10:29:56.507626000 JST","","36538  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=527017327 TSecr=1741987008"
"78","43.901636","192.168.11.42","192.168.11.27","TCP","66","0.040915000","0.033916000","Jan  8, 2024 10:29:56.541542000 JST","","6000  >  58410 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741987049 TSecr=527017319"
"79","49.936501","192.168.11.42","255.255.255.255","UDP","212","","6.034865000","Jan  8, 2024 10:30:02.576407000 JST","7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d","60583  >  7000 Len=170"
"80","49.943719","192.168.11.27","192.168.11.42","TCP","74","","0.007218000","Jan  8, 2024 10:30:02.583625000 JST","","55718  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=527023402 TSecr=0 WS=128"
"81","49.943851","192.168.11.42","192.168.11.27","TCP","74","0.000132000","0.000132000","Jan  8, 2024 10:30:02.583757000 JST","","6000  >  55718 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1741993091 TSecr=527023402 WS=128"
"82","49.950343","192.168.11.27","192.168.11.42","TCP","66","0.006492000","0.006492000","Jan  8, 2024 10:30:02.590249000 JST","","55718  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=527023409 TSecr=1741993091"
"83","49.950869","192.168.11.27","192.168.11.42","TCP","93","","0.000526000","Jan  8, 2024 10:30:02.590775000 JST","","55718  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=527023409 TSecr=1741993091 [TCP segment of a reassembled PDU]"
"84","49.950944","192.168.11.42","192.168.11.27","TCP","66","0.000075000","0.000075000","Jan  8, 2024 10:30:02.590850000 JST","","6000  >  55718 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1741993098 TSecr=527023409"
"85","49.951008","192.168.11.27","192.168.11.42","TCP","66","","0.000064000","Jan  8, 2024 10:30:02.590914000 JST","","55718  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=527023410 TSecr=1741993091"
"86","49.951463","192.168.11.42","192.168.11.27","TCP","66","","0.000455000","Jan  8, 2024 10:30:02.591369000 JST","","6000  >  58410 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741993098 TSecr=527017319"
"87","49.959807","192.168.11.27","192.168.11.42","TCP","66","0.008344000","0.008344000","Jan  8, 2024 10:30:02.599713000 JST","","58410  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=527023418 TSecr=1741993098"
"88","49.993625","192.168.11.42","192.168.11.27","TCP","66","0.042617000","0.033818000","Jan  8, 2024 10:30:02.633531000 JST","","6000  >  55718 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741993141 TSecr=527023410"
"89","56.059474","192.168.11.42","255.255.255.255","UDP","212","","6.065849000","Jan  8, 2024 10:30:08.699380000 JST","7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d","51993  >  7000 Len=170"
"90","56.066840","192.168.11.27","192.168.11.42","TCP","74","","0.007366000","Jan  8, 2024 10:30:08.706746000 JST","","55722  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=527029525 TSecr=0 WS=128"
"91","56.066995","192.168.11.42","192.168.11.27","TCP","74","0.000155000","0.000155000","Jan  8, 2024 10:30:08.706901000 JST","","6000  >  55722 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1741999214 TSecr=527029525 WS=128"
"92","56.073627","192.168.11.27","192.168.11.42","TCP","66","0.006632000","0.006632000","Jan  8, 2024 10:30:08.713533000 JST","","55722  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=527029532 TSecr=1741999214"
"93","56.074531","192.168.11.27","192.168.11.42","TCP","93","","0.000904000","Jan  8, 2024 10:30:08.714437000 JST","","55722  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=527029533 TSecr=1741999214 [TCP segment of a reassembled PDU]"
"94","56.074630","192.168.11.42","192.168.11.27","TCP","66","0.000099000","0.000099000","Jan  8, 2024 10:30:08.714536000 JST","","6000  >  55722 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1741999221 TSecr=527029533"
"95","56.074696","192.168.11.27","192.168.11.42","TCP","66","","0.000066000","Jan  8, 2024 10:30:08.714602000 JST","","55722  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=527029533 TSecr=1741999214"
"96","56.074722","192.168.11.42","192.168.11.27","TCP","66","","0.000026000","Jan  8, 2024 10:30:08.714628000 JST","","6000  >  55718 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741999222 TSecr=527023410"
"97","56.081734","192.168.11.27","192.168.11.42","TCP","66","0.007012000","0.007012000","Jan  8, 2024 10:30:08.721640000 JST","","55718  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=527029541 TSecr=1741999222"
"98","56.117656","192.168.11.42","192.168.11.27","TCP","66","0.042960000","0.035922000","Jan  8, 2024 10:30:08.757562000 JST","","6000  >  55722 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1741999265 TSecr=527029533"
"99","62.192878","192.168.11.42","192.168.11.27","TCP","66","","6.075222000","Jan  8, 2024 10:30:14.832784000 JST","","6000  >  55722 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1742005340 TSecr=527029533"
"100","62.200820","192.168.11.27","192.168.11.42","TCP","66","0.007942000","0.007942000","Jan  8, 2024 10:30:14.840726000 JST","","55722  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=527035660 TSecr=1742005340"
